StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,18+,ukres,informed_consent,qage,qgender,attentioncheck,primertimer_First Click,primertimer_Last Click,primertimer_Page Submit,primertimer_Click Count,v1timecont_First Click,v1timecont_Last Click,v1timecont_Page Submit,v1timecont_Click Count,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,contordinary,contordinarythumb_1,contordinarythumb_2,contordinarythumb_3,contordinarythumb_4,contordinarythumb_5,contfewwords,contaltered,contalteredthumb_1,contalteredthumb_2,contalteredthumb_3,contalteredthumb_4,contalteredthumb_5,contalteredwords,contfamiliar_1,contseenbefore,contfamvideothumb_1,contfamvideothumb_2,contfamvideothumb_3,contfamvideothumb_4,contfamvideothumb_5,contawaredf,contdfslider_1,continternet_1,contproficient_1,Q46_First Click,Q46_Last Click,Q46_Page Submit,Q46_Click Count,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50_First Click,Q50_Last Click,Q50_Page Submit,Q50_Click Count,treatordinary,treatordinarythumb_1,treatordinarythumb_2,treatordinarythumb_3,treatordinarythumb_4,treatordinarythumb_5,treatfewwords,treataltered,treatalteredthumb_1,treatalteredthumb_2,treatalteredthumb_3,treatalteredthumb_4,treatalteredthumb_5,treatalteredwords,treatfamiliar_1,treatseenbefore,treatseenthumb_1,treatseenthumb_2,treatseenthumb_3,treatseenthumb_4,treatseenthumb_5,treatawaredf,treatdfslider_1,treatinternet_1,treatproficient_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,exp2dfobv,exp2dfthumb_1,exp2dfthumb_2,exp2dfthumb_3,exp2dfthumb_4,exp2dfthumb_5,exp2confident_1,exp2dfwords,exp2familiar_1,exp2seenbefore,exp2seenbeforethumb_1,exp2seenbeforethumb_2,exp2seenbeforethumb_3,exp2seenbeforethumb_4,exp2seenbeforethumb_5,exp2awaredf,exp2dfslider_1,exp2internet_1,exp2proficient_1,rid,gender,age,education,gc,Create New Field or Choose From Dropdown...
2021-08-25 17:43:45,2021-08-25 17:49:46,0,100,360,1,2021-08-25 17:49:46,R_2aCAuCKU8BBjUWP,anonymous,EN,1,1,1,18,2,3,1.2,77.737,78.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.801,66.999,68.125,4,0.778,28.502,29.107,6,1.955,28.947,30.015,3,5.967,20.244,27.786,4,1.075,42.343,43.532,2,3,,,,1,,7,It just deemed super fake,1,2,,,,,,2,1,10,9,612672ff-10dc-cad0-f022-62eddf1ef581,,,,1,
2021-08-25 17:44:12,2021-08-25 17:49:53,0,100,340,1,2021-08-25 17:49:53,R_3j10TF7uv8Lgok9,anonymous,EN,1,1,1,39,2,3,3.327,66.199,66.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,10.879,31.602,2,3.255,3.255,28.498,1,2.228,2.228,29.031,1,1.316,42.696,45.415,5,6.489,32.61,33.401,3,2,,,,,,,2,,,,,,,4,2,,,,,,2,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126735b-01e7-9b86-dec1-a782c2b6bb1f,,,,1,
2021-08-25 17:49:14,2021-08-25 17:49:55,0,100,41,1,2021-08-25 17:49:55,R_23WtJtTIHYlWpmX,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126748c-4b42-c6be-c19d-7d77d557ea97,,,,2,
2021-08-25 17:42:48,2021-08-25 17:50:11,0,100,443,1,2021-08-25 17:50:11,R_4UzYeakFnKgXTot,anonymous,EN,1,1,1,34,1,3,6.084,22.554,54.82,3,13.472,13.472,27.953,1,22.866,22.866,37.543,1,5.855,7.561,40.068,3,1.766,18.781,41.888,7,12.74,12.74,42.223,1,1,1,,,,,,2,,,,,,,8,2,,,,,,1,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612672f2-f1d4-2f16-9f3d-241a0cf902b9,,,,1,
2021-08-25 17:44:14,2021-08-25 17:50:14,0,100,360,1,2021-08-25 17:50:15,R_3G1BiRpqOe2nvyB,anonymous,EN,1,1,1,26,2,3,1.407,43.847,55.437,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985,27.232,30.647,7,2.706,10.702,32.601,4,0.997,27.135,27.16,10,1.75,19.43,34.734,11,0.799,26.664,26.702,5,3,1,,,,,2,I dont know,3,2,,,,,,2,4,7,2,6126734f-773a-c361-bc56-af35433152f3,,,,1,
2021-08-25 17:42:39,2021-08-25 17:50:16,0,100,456,1,2021-08-25 17:50:16,R_3rZ0O5EvTCyeiPa,anonymous,EN,1,1,1,46,2,3,59.884,125.227,128.681,3,1.815,20.673,25.848,6,1.37,20.738,25.654,4,0.989,24.817,26.207,3,0.801,16.907,25.901,2,1.259,16.783,25.799,6,2,,,,,,,2,,,,,,,10,1,,,1,,,2,0,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612672fc-110f-1029-6299-2a3cbd5661a1,,,,1,
2021-08-25 17:44:07,2021-08-25 17:50:37,0,100,389,1,2021-08-25 17:50:37,R_3j6EqHNJTC5GuH7,anonymous,EN,1,1,1,56,2,3,3.115,72.788,74.932,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.057,39.053,40.201,8,1.466,28.994,29.828,2,1.201,30.821,31.736,3,1.592,27.856,28.93,3,1.482,1.482,28.343,1,2,,1,,,,3,Didnt look right,7,3,,,,,,2,0,7,1,6126735a-bc6e-d8bd-0613-238bbdaecf24,,,,1,
2021-08-25 17:44:21,2021-08-25 17:51:50,0,100,448,1,2021-08-25 17:51:50,R_yI6vmAxxbGCAqEp,anonymous,EN,1,1,1,29,2,3,7.78,86.84,87.98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,23.112,35.164,7,2.668,31.241,32.116,8,1.516,28.338,29.246,5,1.387,31.871,32.727,7,1.42,31.356,32.467,5,1,,,,1,,It appeared to be filmed on a mobile device,1,1,,,,,The background and quality felt stitched,3,2,,,,,,2,0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267347-0107-13ac-0046-e1c4c988f523,,,,1,
2021-08-25 17:45:16,2021-08-25 17:51:59,0,100,402,1,2021-08-25 17:51:59,R_263jgaEnbYD5Rhs,anonymous,EN,1,1,1,20,2,3,3.447,69.784,70.642,7,0.766,19.404,30.398,8,1.183,70.949,71.852,5,0.843,17.202,30.103,6,0.924,29.98,30.673,4,0.855,27.592,29.094,3,1,,1,,,,Out of all the clips it was the only clip with a different man,1,,,,,1,He seemed forced to sponsor the TV,3,2,,,,,,1,6,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126736d-5acf-cd45-34f7-4a2423975474,,,,1,
2021-08-25 17:46:29,2021-08-25 17:52:17,0,100,348,1,2021-08-25 17:52:18,R_3suZ6JMMrAhQV9q,anonymous,EN,1,1,1,33,1,3,0,0,76.378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.454,0,0,0,27.16,0,0,0,26.188,0,0,0,26.926,0,0,0,26.457,0,2,,,,1,,3,NOT SURE JUST FELT DIFFERENT,5,2,,,,,,2,1,6,6,612673e5-a647-4a2f-da2b-188d09c70b6a,,,,1,
2021-08-25 17:40:31,2021-08-25 17:52:31,0,100,719,1,2021-08-25 17:52:31,R_aWvOVRxaedFSJ45,anonymous,EN,1,1,1,31,2,3,2.616,67.324,68.933,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.101,18.118,59.921,4,6.904,24.172,26.496,3,33.877,49.642,50.69,3,1.142,19.076,26.079,3,1.291,16.064,26.119,2,1,1,1,,,1,9,Background,10,2,,,,,,2,2,8,7,61267281-80fb-0294-7884-66343724e4b8,,,,1,
2021-08-25 17:47:31,2021-08-25 17:54:04,0,100,393,1,2021-08-25 17:54:05,R_2e877FwqK2MxycY,anonymous,EN,1,1,1,25,1,3,1.672,42.856,105.664,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586,22.863,35.182,6,1.82,19.766,26.602,5,1.888,26.116,26.413,3,0.817,29.228,31.317,3,0.71,1.851,28.201,3,1,1,1,,,1,6,The atmosphere  and back,7,1,,,1,,,1,6,8,7,612673f1-dbf7-3b4a-975b-e66e553a946b,,,,1,
2021-08-25 17:49:41,2021-08-25 17:54:28,0,100,287,1,2021-08-25 17:54:28,R_2YDrMJKKi2n1WXH,anonymous,EN,1,1,1,22,2,3,1.852,64.289,65.014,10,3.454,27.233,28.187,6,2.036,20.997,26.081,5,0.998,14.622,26.29,3,1.775,17.3,26.752,3,1.235,22.921,26.308,5,1,,,,,1,was different from.rest,2,,,,,,,7,2,,,,,,2,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612674a2-eb34-e0c0-acf8-961c24fae81c,,,,1,
2021-08-25 17:42:41,2021-08-25 17:55:09,0,100,747,1,2021-08-25 17:55:09,R_2QthABKW8Z2vY3T,anonymous,EN,1,1,1,35,1,3,205.7,241.553,242.158,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.047,6.938,31.526,4,1.327,2.286,78.973,2,0.876,6.563,26.809,3,0.824,0.824,42.478,1,50.324,50.324,50.944,1,1,,,1,,,Fun,2,,,,,,,6,2,,,,,,1,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612672f6-c4ab-174a-fe76-ec78af55c667,,,,1,
2021-08-25 17:50:36,2021-08-25 17:56:05,0,100,329,1,2021-08-25 17:56:05,R_2WB9WirWDtQeFq4,anonymous,EN,1,1,1,22,2,3,0,0,68.768,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.544,23.878,25.998,2,0,0,34.533,0,23.37,23.794,25.801,2,0,0,37.346,0,0,0,30.747,0,2,1,1,,,1,5,Im not sure,4,2,,,,,,2,5,5,5,612674d9-cf8d-d11d-5e40-9a30b947a848,,,,1,
2021-08-25 17:44:39,2021-08-25 17:56:15,0,100,695,1,2021-08-25 17:56:15,R_2E9U3W62tSuZA79,anonymous,EN,1,1,1,36,2,3,207.586,286.337,288.046,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.634,36.38,37.15,4,3.379,17.815,30.524,3,5.065,24.915,26.614,2,4.385,29.985,30.726,2,2.017,31.026,31.757,2,1,,,,1,,"Fuzzy sound, background noise ",2,,,,,,,3,2,,,,,,2,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126736f-e950-148e-fb63-1335dfa87701,,,,1,
2021-08-25 17:50:02,2021-08-25 17:56:28,0,100,386,1,2021-08-25 17:56:29,R_3ISMXVmDEDrkz57,anonymous,EN,1,1,1,21,1,3,3.298,78.033,78.701,13,1.606,32.056,33.255,13,1.617,25.063,26.122,5,6.161,32.927,33.938,4,39.91,39.91,40.284,1,0.859,39.874,41.819,4,1,,1,,,1,"Bperhaps you have the same thing that is not just the uk ",1,1,1,,,,"ykeep your fingers open and you will see what do they need and you will have the best ",10,1,1,1,1,1,1,1,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612674bd-ba5a-48a4-66d5-5f96149762ed,,,,1,
2021-08-25 17:45:42,2021-08-25 17:56:37,0,100,654,1,2021-08-25 17:56:37,R_UhCseRlMhtwGTdv,anonymous,EN,1,1,1,40,2,3,7.85,242.76,244.155,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,43.138,49.284,2,4.068,20.251,27.773,2,3.477,18.01,25.86,2,4.083,18.348,25.869,2,1.728,18.439,26.296,2,2,,,,,,,2,,,,,,,10,3,,,,,,2,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612673aa-7ba1-28a7-e58a-020a6226384d,,,,1,
2021-08-25 17:51:46,2021-08-25 17:56:54,0,100,308,1,2021-08-25 17:56:55,R_2f8lr6RVqSqkazI,anonymous,EN,1,1,1,25,2,3,2.376,67.452,69.415,3,2.563,32.936,33.793,3,2.535,26.801,27.446,3,2.074,28.473,29.39,4,1.879,17.588,25.9,3,0.683,26.509,27.354,3,2,,,,,,,2,,,,,,,8,2,,,,,,2,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267525-4459-1568-4b6f-bf9b52dddf21,,,,1,
2021-08-25 17:52:09,2021-08-25 17:57:07,0,100,298,1,2021-08-25 17:57:08,R_2zuPuK2QU3pZDrA,anonymous,EN,1,1,1,35,2,3,8.033,35.542,65.32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.096,23.419,26.192,3,0,0,26.529,0,5.961,17.655,28.575,2,26.298,26.298,26.92,1,5.337,18.1,26.067,2,2,,,,,,,2,,,,,,,5,3,,,,,,1,8,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267537-7d5a-840d-a42f-11f46bce1b85,,,,1,
2021-08-25 17:51:39,2021-08-25 17:57:20,0,100,340,1,2021-08-25 17:57:20,R_2dEfqZDd3NmaScd,anonymous,EN,1,1,1,30,2,3,12.151,77.63,79.547,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.501,26.335,27.663,8,1.346,15.889,26.101,5,1.801,17.144,26.1,4,1.217,17.49,25.824,6,1.187,28.611,30.206,3,3,,,,1,,5,"His mouth and what he was saying seem odd - something just feels odd ",6,2,,,,,,1,3,2,7,61267509-8cba-1a0e-0cda-4fea543f610b,,,,1,
2021-08-25 17:57:17,2021-08-25 17:57:58,0,100,41,1,2021-08-25 17:57:58,R_u4CFNnkkt1GVrt7,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267611-4dbe-b566-801e-7f526b99085b,,,,2,
2021-08-25 17:54:36,2021-08-25 17:58:43,0,100,246,1,2021-08-25 17:58:43,R_2f3rr5vIpVSqiEY,anonymous,EN,1,1,1,24,2,3,0.626,44.865,46.147,25,1.166,25.119,29.043,19,0.656,24.905,29.517,14,0.954,23.357,35.384,20,0.765,25.396,25.859,16,1.053,16.029,26.02,7,1,,,,,1,Cfchhhg,1,1,,,,,Ffgg,0,2,,,,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612675bd-0f0d-1b94-0a58-307557b85996,,,,1,
2021-08-25 17:58:30,2021-08-25 17:58:43,0,100,12,1,2021-08-25 17:58:43,R_TpiwXyhbwoyyC5j,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612676b3-be4a-d8bc-78dc-6dc6b65e1a5f,,,,2,
2021-08-25 17:52:40,2021-08-25 17:59:19,0,100,399,1,2021-08-25 17:59:20,R_2QXMFnuupgoI3Qy,anonymous,EN,1,1,1,33,1,3,3.201,69.786,71.41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.259,33.927,35.209,2,1.176,22.123,34.125,4,2.982,38.618,39.537,4,2.382,22.619,72.311,5,6.259,41.545,42.603,2,2,,,,,,,2,,,,,,,7,2,,,,,,1,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267550-32d0-aa86-1b9c-24d274fc92b6,,,,1,
2021-08-25 17:55:25,2021-08-25 18:00:15,0,100,290,1,2021-08-25 18:00:15,R_2CV4OTK8rGochAD,anonymous,EN,1,1,1,49,1,3,0,0,65.713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.701,0,0,0,26.74,0,0,0,26.193,0,0,0,25.894,0,0,0,25.894,0,2,,,,,1,4,just unsure,8,2,,,,,,1,6,6,8,612675f7-da13-dde5-9b6d-46db782429ae,,,,1,
2021-08-25 17:55:42,2021-08-25 18:00:21,0,100,279,1,2021-08-25 18:00:21,R_3m7PetRh1JWIR5E,anonymous,EN,1,1,1,27,2,3,17.49,46.249,63.76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499,23.161,27.23,5,2.057,24.981,25.916,3,8.421,19.533,25.92,3,26.973,26.973,27.478,1,0,0,25.936,0,1,,1,,,,7,None,4,1,,,,1,,1,7,5,8,61267600-b927-48df-46fd-46d9fa0b7820,,,,1,
2021-08-25 17:55:46,2021-08-25 18:00:56,0,100,309,1,2021-08-25 18:00:56,R_10CKFkXLAyjrgsQ,anonymous,EN,1,1,1,21,2,3,1.106,76.855,77.917,8,1.087,57.387,58.358,3,1.054,27.268,30.288,9,0.95,15.648,26.269,3,1.352,15.622,26.058,2,1.243,17.843,28.653,3,2,,,,,,,2,,,,,,,8,2,,,,,,2,7,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126760a-76fe-78af-162d-7964ed56a0ad,,,,1,
2021-08-25 17:49:46,2021-08-25 18:01:00,0,100,673,1,2021-08-25 18:01:00,R_3EFgGxAIPkQhqgw,anonymous,EN,1,1,1,19,1,3,3.397,83.892,85.09,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998,26.151,26.201,7,1.095,13.69,26.685,2,0.707,18.373,25.754,3,0.859,22.49,25.72,2,0.601,1.4,27.722,2,1,,1,,,,8,Yh Yh Yh Yh Yh,9,1,1,,,,,1,8,3,7,6126749b-8c63-cbc6-70f1-3e1716889365,,,,1,
2021-08-25 17:55:36,2021-08-25 18:01:35,0,100,359,1,2021-08-25 18:01:36,R_z0hFlGhWsrL9pbr,anonymous,EN,1,1,1,45,2,3,0.579,40.532,103.045,21,0.571,19.727,26.099,7,0.918,20.985,43.283,10,0.783,19.134,28.311,7,0.589,38.864,39.683,8,0.564,1.994,37.725,3,1,1,,,,,"Very good interesting ",2,,,,,,,8,1,1,,,,,1,8,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612675da-08cf-e114-ddf4-3af18b2e26ce,,,,1,
2021-08-25 17:56:44,2021-08-25 18:01:58,0,100,314,1,2021-08-25 18:01:59,R_2rvzIFXXNFpJEWu,anonymous,EN,1,1,1,41,2,3,1.401,67.787,68.471,4,4.889,25.858,26.811,7,4.599,25.408,26.148,4,1.878,21.641,25.682,4,1.246,18.701,26.797,2,1.092,16.628,26.335,2,2,,,,,,,2,,,,,,,7,2,,,,,,2,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126764f-1a36-13ae-06fb-2f8606210f1e,,,,1,
2021-08-25 17:55:53,2021-08-25 18:02:13,0,100,379,1,2021-08-25 18:02:13,R_RfzIrXkpra0MDyp,anonymous,EN,1,1,1,20,2,3,1.211,177.956,178.667,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,23.349,28.227,9,1.252,25.555,25.945,4,1.3,15.449,26.477,4,1.03,15.415,25.502,5,0.881,16.2,27.159,4,2,,,,,,,2,,,,,,,10,2,,,,,,1,6,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126760a-7b2d-efeb-d84f-d0c8f5188040,,,,1,
2021-08-25 17:56:52,2021-08-25 18:02:16,0,100,324,1,2021-08-25 18:02:17,R_AM5istsViLqkRah,anonymous,EN,1,1,1,27,2,3,7.007,77.444,79.747,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.113,25.38,26.548,13,2.236,24.821,25.747,15,2.434,17.821,25.949,3,3.265,20.741,25.807,4,2,16.471,25.668,3,1,,,,1,1,"Not Tom Cruise ",1,,,,1,1,"Deep Fake ",4,1,,,,1,,1,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267626-89c3-159f-712f-68119f9cdfbb,,,,1,
2021-08-25 18:02:14,2021-08-25 18:02:44,0,100,30,1,2021-08-25 18:02:45,R_3Jt6aSQFr3unHPg,anonymous,EN,1,1,1,27,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267792-59b5-7efc-398d-dff277255437,,,,2,
2021-08-25 17:55:57,2021-08-25 18:03:00,0,100,422,1,2021-08-25 18:03:00,R_3PN8xvJ8bGRuPMR,anonymous,EN,1,1,1,39,1,3,3.824,94.429,99.51,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.026,26.505,28.42,8,3.237,18.025,30.069,4,3.493,9.098,27.478,3,22.157,23.235,45.248,2,1.174,15.137,36.168,2,1,,1,,,1,6,Not much face movement,10,3,,,,,,2,6,4,8,61267615-5a22-d329-f5b5-95814703b48c,,,,1,
2021-08-25 17:57:06,2021-08-25 18:03:08,0,100,362,1,2021-08-25 18:03:08,R_09vVFfm7KXzGfbb,anonymous,EN,1,1,1,36,2,3,0,0,87.33,0,17.273,21.709,33.097,2,0,0,56.054,0,0,0,35.93,0,0,0,34.063,0,0,0,26.191,0,2,,,,,,,2,,,,,,,10,2,,,,,,1,9,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267634-8884-2bfb-17c2-79cf6b1950d4,,,,1,
2021-08-25 17:59:10,2021-08-25 18:03:54,0,100,284,1,2021-08-25 18:03:54,R_eKASXc47O4baLbH,anonymous,EN,1,1,1,42,1,3,0.909,66.058,67.042,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.795,23.312,26.472,5,0.911,23.793,25.978,5,0.848,26.356,27.04,5,0.709,31.619,32.375,4,0.897,24.938,26.053,5,2,,,,1,,7,The pictures,10,2,,,,,,1,8,7,8,612676b4-f002-9267-c195-bd50908b72aa,,,,1,
2021-08-25 17:54:42,2021-08-25 18:03:58,0,100,555,1,2021-08-25 18:03:58,R_vVIK9FydaqhDKtr,anonymous,EN,1,1,1,39,1,3,18.614,84.807,85.698,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731,43.968,44.764,8,5.26,32.633,33.355,4,1.877,20.456,36.833,4,1.099,31.942,33.034,7,4.697,19.485,36.244,3,1,1,,,1,,These clips are more clearer in terms of quality of video,1,1,,,1,,Tom's cruise face is hastened on other videos,8,2,,,,,,1,8,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612675c9-c150-de19-1319-b6fef12ba84a,,,,1,
2021-08-25 17:58:23,2021-08-25 18:04:01,0,100,338,1,2021-08-25 18:04:02,R_2wpo8RnHQhcj9cD,anonymous,EN,1,1,1,42,2,3,8.132,65.823,66.64,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.46,16.206,26.661,2,13.261,16.506,27.621,3,14.496,15.094,25.998,2,4.489,16.712,26.246,2,14.179,20.175,31.257,3,1,,1,,,1,9,I think it looked very staged,10,2,,,,,,2,6,2,10,612676b2-f9d1-7707-54ee-5197afd509c9,,,,1,
